101,19,Not Detected
101,20,Not Detected
101,23,False Positive
101,41,Not Gen and Not Detected
101,45,False Positive
101,47,Not Detected
101,49,Detected Good
101,53,Not Detected
101,55,Not Detected
101,61,Not Detected
101,97,Not Gen and Not Detected
101,107,Not Gen and Not Detected
101,117,Not Detected
101,120,Not Detected
101,124,Not Detected
101,127,Not Gen and Not Detected
101,130,Not Detected
101,133,Not Detected
101,139,Not Detected
101,151,Not Gen and Not Detected
101,152,Detected Good
101,153,Not Detected
101,160,False Positive
101,162,Not Gen and Not Detected
101,169,Not Detected
101,170,Not Gen and Not Detected
101,171,Not Detected
101,181,Not Gen and Not Detected
101,182,Not Detected
101,185,Not Detected
101,188,Not Gen and Not Detected
101,193,Not Gen and Not Detected
101,196,Not Detected
101,198,Not Detected
101,201,Not Detected
101,204,Not Detected
101,211,Detected Good
101,214,Detected Good
101,216,Not Detected
101,217,Detected Good
101,221,Not Gen and Not Detected
101,231,Not Detected
101,239,Not Detected
101,241,Not Detected
101,243,Not Gen and Not Detected
101,244,Not Gen and Not Detected
101,245,Not Detected
101,246,Not Detected
101,256,Not Detected
101,259,Detected Good
101,261,Not Detected
101,265,Not Gen and Not Detected
101,271,Not Detected
101,278,Not Detected
101,293,Not Gen and Not Detected
101,302,Not Detected
101,310,Not Detected
101,311,Not Gen and Not Detected
101,321,Not Detected
101,324,Not Gen and Not Detected
101,328,Not Detected
101,335,Not Detected
101,339,Not Detected
101,350,Not Detected
101,358,Not Detected
101,372,Detected Good
101,378,Not Detected
101,379,Not Detected
101,392,Not Detected
101,394,Not Detected
101,397,Not Gen and Not Detected
101,399,Not Gen and Not Detected
101,403,Detected Good
101,404,Not Gen and Not Detected
101,406,Not Detected
101,419,Not Detected
101,421,Not Detected
101,430,Detected Good
101,431,Not Detected
101,441,Not Detected
101,443,Not Detected
101,444,Detected Good
101,448,Detected Good
101,449,Detected Good
101,456,Detected Good
101,459,Not Detected
101,461,Not Detected
101,474,Not Gen and Not Detected
101,484,Not Detected
101,489,Not Detected
101,504,Not Detected
101,508,Not Gen and Not Detected
101,514,Not Detected
101,524,Not Detected
101,525,Not Detected
101,527,Not Detected
101,538,Not Detected
101,544,Not Detected
101,549,Not Detected
101,550,False Positive
101,562,Detected Good
101,569,Not Detected
101,576,Not Detected
101,583,Not Detected
101,586,Not Detected
101,587,Not Gen and Not Detected
101,593,Detected Good
101,600,Not Detected
101,615,Not Detected
101,622,Not Gen and Not Detected
101,626,Not Gen and Not Detected
101,628,Not Gen and Not Detected
101,630,Not Detected
101,631,Not Gen and Not Detected
101,636,Not Detected
101,639,Not Gen and Not Detected
101,640,Not Gen and Not Detected
101,642,Not Detected
101,646,Not Detected
101,647,Detected Good
101,653,Not Detected
101,660,Not Detected
102,6,Not Detected
102,18,Not Gen and Not Detected
102,20,Not Detected
102,28,Not Detected
102,30,Not Detected
102,32,Not Detected
102,35,Detected Good
102,36,Not Detected
102,38,Not Detected
102,40,Not Detected
102,42,Not Detected
102,45,Not Detected
102,47,Not Detected
102,59,Not Gen and Not Detected
102,61,Not Gen and Not Detected
102,70,Detected Good
102,72,Not Gen and Not Detected
102,74,Detected Good
102,77,Not Detected
102,80,Not Gen and Not Detected
102,87,Not Detected
102,88,Detected Good
102,89,Not Detected
102,93,Detected Good
102,96,Not Detected
102,98,Not Detected
102,103,Detected Good
102,104,Not Detected
102,114,Not Detected
102,116,Not Detected
102,118,Detected Good
102,129,Not Detected
102,143,Not Detected
102,144,Not Gen and Not Detected
102,146,Not Detected
102,147,Not Gen and Not Detected
102,150,Not Detected
102,154,Not Detected
102,155,Not Detected
102,159,False Positive
102,163,Not Gen and Not Detected
102,168,Detected Good
102,171,Not Gen and Not Detected
102,177,Not Detected
102,182,Not Detected
102,185,Not Detected
102,192,Not Detected
102,193,Not Detected
102,195,False Positive
102,198,Not Detected
102,199,Not Gen and Not Detected
102,201,Not Gen and Not Detected
102,203,Not Gen and Not Detected
102,206,Not Detected
102,220,Not Detected
102,223,False Positive
102,227,Not Gen and Not Detected
102,230,Not Detected
102,236,Not Detected
102,252,Not Detected
102,267,Detected Good
102,269,Not Detected
102,270,Not Detected
102,275,Not Detected
102,279,Not Detected
102,282,Not Detected
102,291,Not Gen and Not Detected
102,298,Not Detected
102,311,Detected Good
