Total,Correct Area,Muon Gen (in Area),Muon Det (in Area),Eff - Muon Det if when Gen (in Area),False Positive - Muon Not Gen when Det (In Area)
39.059381739702076,24.645518133824226,19.405975483881775,5.186632640310563,5.121834821184166,0.06479781912639737
31.987298977037426,23.742847557121422,14.26753710990306,4.842455983103719,4.834158785874024,0.008297197229694575
35.80798135907389,25.742889107845258,17.590453578799497,3.3051816811203025,3.3051816811203025,0.0
35.03005530923838,21.71098569961032,17.56743250816362,9.47111281985417,7.466257645748556,2.0048551741056144
34.460897171869874,21.041346835612785,13.791820725775324,0.5282729504397139,0.5275461747078225,0.0007267757318913937
39.900514810171444,20.596061757474672,16.559692605689634,2.300412729382515,2.300412729382515,0.0
29.743958026985638,9.67882160935551,7.504155873320997,1.2195588641334325,1.1907212354708463,0.028837628662586212
28.269410008040722,19.838827122410294,17.594390697369818,4.515620409278199,3.5141685891430825,1.0014518201351166
27.880647827027133,14.448072481522104,7.341216528409859,3.155507671413943,2.155507671413943,1.0
33.187370438710786,20.573847586929332,15.455451420100871,4.2418917584000155,4.236239480203949,0.005652278196066618
28.21949121763464,10.757958065310959,6.619367141334806,0.41703667503315955,0.38503443833906204,0.03200223669409752
37.22366326896008,18.803795116371475,13.521118885371834,2.402939642430283,1.4029396424302831,1.0
26.288482067815494,11.766459800244775,7.46859735500766,1.188399696315173,1.186204673082102,0.0021950232330709696
25.455107695655897,13.639162633626256,10.517288089788053,4.273610149975866,4.273610149975866,0.0
37.73722429567715,18.504983562452253,11.315620027948171,6.170653838838916,3.1695081963553093,3.001145642483607
31.724607709329575,16.46397928026272,14.636842433130369,2.3652877000859007,2.3652877000859007,0.0
30.553605586697813,14.109010368469171,11.944919635541737,4.208736266591586,3.208736266591586,1.0
34.889555320783984,18.661504602932837,14.597950412950013,2.439181720954366,1.4361552643822506,1.0030264565721154
39.78045681823278,28.456886403029785,22.379563244408928,5.092755236139055,5.092755236139055,0.0
29.226751271169633,14.770675766514614,7.554637320106849,2.3874033954925835,2.3874033954925835,0.0
37.464899589831475,20.894133637833875,15.820432052307297,2.50930610881187,2.50930610881187,0.0
25.782328048488125,15.270404949085787,10.151149884215556,4.635820388444699,2.6358203884446993,2.0
31.25432889640797,18.673900128051173,16.59755628107814,3.365799426101148,3.356219757348299,0.009579668752849102
33.19126476586098,11.549564327462576,10.340504773776047,1.1248148326412775,1.1248148326412775,0.0
31.254895672987914,17.551266992784804,15.464874247467378,3.317494929477107,3.308255277457647,0.009239652019459754
34.07741371903103,21.61828094406519,16.45696084643714,5.08674146339763,5.08674146339763,0.0
37.72703021543566,23.31659183726879,17.424480356334243,4.293452849495225,4.293452849495225,0.0
24.38354250678094,18.72613619209733,11.492340092430823,4.091285147238523,4.076337510254234,0.014947636984288692
36.60553616206744,21.580393958458444,15.469466616021236,4.336137041740585,4.336137041740585,0.0
36.01165289137862,16.788638691039523,9.493426047818502,4.32719782483764,4.1549141455907375,0.17228367924690247
34.16707816522103,16.895774673321284,10.731851098244078,1.1655702277785167,0.16337595332879573,1.002194274449721
31.611188003938878,16.911107293271925,11.741900218534283,2.4152324568713084,2.3566204275703058,0.05861202930100262
28.865674055938143,18.699011507618707,14.510450024332386,7.287622888106853,7.182175164925866,0.10544772318098694
33.64087416755501,23.139513660455123,16.025727610103786,3.465001759119332,3.3883006289834157,0.07670113013591617
38.9556395165273,18.593365669541527,11.31937092525186,6.153758283238858,4.15104541555047,2.0027128676883876
34.498171679559164,26.091018595849164,15.916449055075645,4.169590290286578,3.1695902902865782,1.0
40.39921642985428,24.049485190655105,20.78884756437037,6.607079976587556,6.586038082255982,0.02104189433157444
37.20427224913146,19.96519403520506,15.854534177691676,0.17292002285830677,0.1681285488884896,0.0047914739698171616
25.643670735764317,15.244696852634661,12.11505810613744,4.84857524104882,3.8436056460486725,1.0049695950001478
36.707449314388214,24.522464235284133,17.419389585440513,9.209134967328282,8.209008991718292,1.0001259756099898
30.80139541736571,20.81665086443536,12.559605501359329,3.369312168797478,3.369312168797478,0.0
25.285485901811626,16.9159150745254,14.781891334278043,4.5496849259361625,4.527381522580981,0.022303403355181217
33.197412339854054,18.523408841108903,14.377921347680967,3.1547028924687766,3.1500061268452555,0.00469676562352106
27.36083773104474,17.540972018265165,15.24677140940912,3.0596100732218474,3.020526663167402,0.03908341005444527
27.75730048218975,15.372896899702027,11.18835910683265,2.10465431609191,1.0989582135807723,1.0056961025111377
34.18475566152483,20.640839309606235,14.421415665419772,2.3298746320651844,2.26588399161119,0.06399064045399427
33.31628792977426,21.65434057789389,17.492608783068135,5.2111234166659415,5.2111234166659415,0.0
35.47367158677662,20.984889562882017,15.599396189383697,2.29134100174997,2.29134100174997,0.0
34.79109945369419,22.638101211108733,19.42941527493531,6.286149805644527,5.286149805644527,1.0
32.755558139586356,16.284244470472913,12.015236812119838,3.6248530002776533,3.5586035968735814,0.06624940340407193
32.53748081601225,20.43907085363753,18.303179193055257,4.168674648972228,4.168674648972228,0.0
33.13594488444505,17.647215502045583,13.548893241910264,4.0978775267722085,4.050445932545699,0.04743159422650933
35.011391169566195,23.623203991446644,18.50016425346257,4.207692789146677,4.207692789146677,0.0
23.020236035692506,11.758939694147557,8.59569467138499,3.0912468171445653,3.0912468171445653,0.0
32.99242706352379,23.42705956392456,17.379240558308084,3.31918205099646,2.31918205099646,1.0
42.16548569384031,26.47201147658052,18.307138225762174,5.098603462800384,5.0909853973425925,0.00761806545779109
25.124602188763674,14.969345308607444,9.613170864759013,5.27726984617766,5.27726984617766,0.0
32.274630907777464,20.744394142966485,16.579391325911274,3.440779912401922,3.440779912401922,0.0
28.75152041896945,18.190295187640004,10.105369811528362,2.145532322349027,2.145532322349027,0.0
25.118604350223904,15.724096008110791,13.510744094965048,2.162021787604317,2.137630900600925,0.02439088700339198
35.356948855886,20.714967418723973,14.411462809541263,3.387145377579145,3.1336005105404183,0.2535448670387268
32.881103254301706,20.40350787618081,17.33585142888478,4.119426319637569,4.084166649059625,0.035259670577943325
36.6953766545048,19.09862082498148,14.910530690453015,5.421321491943672,5.421321491943672,0.0
30.81918793573277,18.368780217075255,13.166814928816166,4.154064972768538,4.154064972768538,0.0
33.530369078333024,20.474659743951634,14.351274068001658,6.02014395268634,6.02014395268634,0.0
38.42936117852878,21.641473300569487,18.395345149841887,3.1735705020837486,3.1707552920561284,0.0028152100276201963
34.88718204712495,16.653455438266974,8.49142758391099,2.1881069489754736,2.1881069489754736,0.0
30.079648217826616,18.741412138857413,14.582395534438547,3.08739306346979,3.08739306346979,0.0
41.76075339294039,25.27144792082254,17.227352878893726,8.153304955689237,7.1502298335544765,1.00307512213476
26.152764684229624,15.746798287902493,13.670643216988537,2.2506375333177857,2.24763459287351,0.003002940444275737
27.25536273175385,17.659827659779694,12.531091199780349,1.3827959826448932,1.3827959826448932,0.0
34.54615678725531,16.476693686738145,12.395055342989508,5.297834053053521,5.276625478756614,0.02120857429690659
32.44152689119801,19.636084506695624,12.37684416148113,3.306391366291791,3.1699425955303013,0.13644877076148987
30.225199101434555,23.62045150087215,17.485674701048993,3.169390728115104,3.169390728115104,0.0
32.04447972084745,16.604411519598216,8.493612673133612,1.2072881183121353,1.2072881183121353,0.0
31.066190903045936,19.647679102461552,16.47532396466704,3.1918804232263938,3.1904369211988524,0.001443502027541399
26.084351418714505,16.77966484829085,14.732092509628274,4.2630431890138425,4.2630431890138425,0.0
37.00413097528508,23.593028752191458,18.471800461702514,6.162974292528816,6.162974292528816,0.0
27.2214462889242,16.858081060578115,13.624529983033426,5.243397404788993,5.198441266431473,0.0449561383575201
33.48168621346122,17.74384170526173,12.606254158425145,4.24459500296507,4.240701458067633,0.0038935448974370956
32.41421151300892,13.604407023696695,12.463911532249767,0.14449502038769424,0.14449502038769424,0.0
27.93139272351982,18.670798767416272,10.339753094653133,4.130127012205776,3.130127012205776,1.0
26.132618132629432,14.327082508709282,10.01294975169003,3.6610184381715953,3.627426467370242,0.033591970801353455
30.254948940506438,16.571098729822552,14.448424862377578,4.094830242334865,4.094830242334865,0.0
29.909348157409113,14.496026554086711,10.321726724272594,1.1360900832223706,1.1353206695057452,0.0007694137166254222
33.31707519647898,17.014599825895857,14.935620537784416,2.405199038737919,2.405199038737919,0.0
29.41873937851051,14.007817131001502,12.878751939861104,4.644318869453855,4.644318869453855,0.0
36.183938348287484,17.828908486495493,15.780122518830467,2.4812208735384047,2.4812208735384047,0.0
27.175467862165533,13.691561979649123,8.648452430439647,3.145760314189829,3.145760314189829,0.0
35.366562591923866,20.012933552323375,15.953072077361867,1.3144943085499108,1.3144943085499108,0.0
31.35440205782652,19.813060855376534,13.656984044471756,2.271218078560196,2.2699190999846905,0.0012989785755053163
31.105987476592418,17.652453617716674,16.51346745202318,2.2953110047383234,2.293749693548307,0.0015613111900165677
30.904569940292276,19.528091835207306,12.450986822484992,4.101470290450379,4.101470290450379,0.0
28.336745116568636,15.011093281558715,12.761594494222663,1.5001488361740485,1.4078457072610036,0.09230312891304493
31.211134401673917,20.643127359973732,13.546354502497707,4.101672843680717,4.095885718823411,0.00578712485730648
35.61093761655502,20.057703534141183,15.920869124587625,4.285928057739511,4.285928057739511,0.0
31.86928290047217,17.39993809047155,17.286141471471637,4.904490143992007,4.891847227700055,0.012642916291952133
35.112729752465384,20.396467464102898,19.16349443170475,7.077375657332595,7.077375657332595,0.0
35.97279336390784,15.60253514337819,15.550973089062609,2.244969768449664,2.244969768449664,0.0
34.26298614247935,22.775839397043455,13.32352997054113,5.134422403993085,2.1084962107706815,3.0259261932224035
29.093343467335217,22.805195545195602,20.637480241595767,3.285800100537017,3.2739232594612986,0.011876841075718403
38.246680756041314,24.012667904491536,17.822941642138176,5.199158356408589,3.189708603429608,2.0094497529789805
35.967168291739654,23.69209854811197,17.620783513586503,3.3485108491731808,3.3421428402652964,0.006368008907884359
32.21141543332487,17.647175421821885,9.459854472544976,4.262583773816004,4.260525428690016,0.002058345125988126
27.991338581428863,17.567652984056622,12.497793555259705,4.181710317847319,3.181710317847319,1.0
22.161180470895488,15.804363025759812,11.700501988991164,3.298138111596927,3.280003471765667,0.018134639831259847
29.10711479789461,18.79438399404171,13.675455360469641,4.158438243961427,3.1584382439614274,1.0
29.06536955118645,20.631388641311787,13.511830995324999,1.1796653707278892,1.1796653707278892,0.0
26.996484393894207,9.361786628083792,6.287704627669882,1.1421102452441119,1.1121838627150282,0.02992638252908364
36.42671976523707,20.896274792437907,13.643566045037005,3.398323923407588,2.3754523583338596,1.0228715650737286
22.282148010563105,13.918298819917254,9.761939959425945,2.4482046973425895,2.4472786952974275,0.0009260020451620221
31.429056539782323,22.150601407396607,19.51299731177278,4.263143950840458,4.227761128684506,0.035382822155952454
25.31292706838576,12.594802845444065,10.467537112592254,2.085002831183374,2.039394679479301,0.04560815170407295
27.800382152432576,15.374212364898995,13.338718801387586,3.17499719443731,3.17499719443731,0.0
28.03624672847218,12.635222531622276,10.512624424882233,2.1543606845662,2.1543606845662,0.0
39.93955184117658,25.360621535626706,19.217867279832717,3.4355223540915176,3.4355223540915176,0.0
30.226222174038412,19.718834760424215,16.512383204244543,2.309208102466073,2.304651435406413,0.004556667059659958
34.12934291121201,16.82325054614921,13.730713307595579,4.546951104683103,4.540525687363697,0.006425417319405824
28.19077381011448,14.744095160451252,10.440520355303306,0.14772821182850748,0.14772821182850748,0.0
31.898946042521857,19.32359736849321,14.253500281076413,4.126923557370901,4.08106527896598,0.04585827840492129
25.38030423753662,14.985878114530351,12.64397007948719,3.282117182854563,3.282117182854563,0.0
34.13878598395968,18.675884456257336,13.397720962995663,4.3403818579390645,4.330973660573363,0.009408197365701199
42.34934380851337,30.01340225338936,23.88200322818011,7.6209725375520065,6.6209725375520065,1.0
33.401405990705825,20.696083780843765,16.55222945625428,1.2389869576436467,1.2389869576436467,0.0
30.182199535134714,15.928094504284672,14.823439365136437,3.5967336278408766,3.586851192638278,0.009882435202598572
31.905051007925067,16.494121274037752,13.242840724589769,4.171082384418696,4.109727721195668,0.06135466322302818
35.66915966907982,17.048978581791744,10.844285994186066,2.3391432465286925,2.3382528754882514,0.0008903710404410958
39.06643229001202,18.54352148238104,14.463385887793265,3.2664113172213547,3.2664113172213547,0.0
27.585092292691115,17.135753831767943,12.724955671001226,4.298836376576219,3.2981735873036087,1.00066278927261
34.255349226121325,22.661453648644965,18.475912916415837,3.194372458383441,3.1749563571065664,0.019416101276874542
32.59298623446375,17.558456897560973,10.418182662921026,2.3148961432743818,2.3148961432743818,0.0
29.54103222343838,17.62316999392351,13.420162755122874,3.224330467521213,3.22311496315524,0.0012155043659731746
34.26912147534313,15.730898766429164,8.486719857086428,4.094595262897201,4.094595262897201,0.0
28.938722505874466,13.498151131614577,9.31308531272225,2.15741317771608,2.156997292302549,0.000415885413531214
29.926630705944262,11.562903054524213,7.294037962448783,1.1631176065420732,1.1600239455001429,0.003093661041930318
28.444349161116406,12.859669248806313,8.388831510674208,2.2543140129419044,1.2512961648171768,1.0030178481247276
27.164102765498683,17.86322123912396,14.690237151400652,3.391786826075986,3.391786826075986,0.0
34.847193632274866,22.50143963273149,16.368079571111593,1.117649674299173,1.0986875317175873,0.018962142581585795
35.932093937066384,26.54525565111544,21.329975130036473,2.142650243709795,1.1426502437097952,1.0
30.14079436744214,16.937457086198265,9.814259412058163,3.217045253608376,3.217045253608376,0.0
40.06228540893062,27.455380539235193,18.416048426821362,6.180888004601002,5.180888004601002,1.0
